step,price,openInterest,tvl,marginVaultDelta,insuranceBalance,insuranceBalanceDelta,protocolTreasuryBalance,protocolTreasuryDelta,badDebt,badDebtDelta,protocolRevenue,protocolRevenueDelta,sumAccountCollateral,accountCollateralDelta,sumReservedMargin,reservedMarginDelta,sumAvailableCollateral,availableCollateralDelta,sumTraderFundingOwed,traderFundingOwedDelta,solvencyBuffer,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
287,2033.46,126087.0,27905.3815,0.0,25333.357,0.0,2808.8535,0.0,0.0,0.0,2808.8535,0.0,24634.654445,0.0,12608.7,0.0,12025.954445,0.0,0.0,0.0,3270.727055,936.2845,1872.569,0.000757,25333.357,0.0,25333.357,0,0,28952.408,54285.765,2648236.439033,0,0,15,0,6,0,6,0.000,10.37,2.735,9.26,5.00,3.00,0
288,2035.23,127141.0,27904.591,-0.7905,25333.357,0.0,2809.644,0.7905,0.0,0.0,2809.644,0.7905,24633.863945,-0.7905,12714.1,105.4,11919.763945,-106.1905,0.0,0.0,3270.727055,936.548,1873.096,0.000757,25333.357,0.0,25333.357,0,0,28952.408,54285.765,2648236.439033,0,1,15,0,6,2,4,0.000,10.36,2.708,8.70,5.00,3.00,0
289,2031.97,132936.0,27891.9445,-12.6465,25337.046,3.689,2814.3855,4.7415,0.0,0.0,2814.3855,4.7415,24620.373126,-13.490819,13293.6,579.5,11326.773126,-592.990819,0.0,0.0,3271.571374,938.1285,1876.257,0.000757,25337.046,0.0,25337.046,1,1,28956.624,54293.67,2649810.624913,0,2,15,0,6,4,2,16.667,10.37,2.550,16.02,9.00,6.00,0
290,2035.72,127455.0,27809.7295,-82.215,25375.413,38.367,2814.3855,0.0,0.0,0.0,2814.3855,0.0,24532.152661,-88.220465,12745.5,-548.1,11786.652661,459.879535,0.0,0.0,3277.576839,938.1285,1876.257,0.000757,25375.413,0.0,25375.413,5,5,29000.472,54375.885,2657469.605065,0,0,15,0,6,0,6,83.333,10.37,2.987,18.44,11.00,7.00,0
291,2035.16,129741.0,27808.015,-1.7145,25375.413,0.0,2816.1,1.7145,0.0,0.0,2816.1,1.7145,24530.438161,-1.7145,12974.1,228.6,11556.338161,-230.3145,0.0,0.0,3277.576839,938.7,1877.4,0.000757,25375.413,0.0,25375.413,0,0,29000.472,54375.885,2657469.605065,0,1,15,0,6,2,4,0.000,10.35,2.918,2.77,1.00,1.00,0
292,2034.30,137490.0,27784.201,-23.814,25383.414,8.001,2822.769,6.669,0.0,0.0,2822.769,6.669,24506.14254,-24.295621,13749.0,774.9,10757.14254,-799.195621,0.0,0.0,3278.05846,940.923,1881.846,0.000757,25383.414,0.0,25383.414,1,1,29009.616,54393.03,2659346.953503,0,3,15,0,6,6,0,16.667,10.33,2.661,4.21,2.00,1.00,0
293,2038.36,121732.0,27547.831,-236.37,25493.72,110.306,2822.769,0.0,0.0,0.0,2822.769,0.0,24250.757847,-255.384693,12173.2,-1575.8,12077.557847,1320.415307,0.0,0.0,3297.073153,940.923,1881.846,0.000757,25493.72,0.0,25493.72,7,7,29135.68,54629.4,2668996.735794,0,0,14,0,6,0,6,116.667,10.33,4.585,19.95,11.00,7.00,0
294,2042.42,121100.0,27538.351,-9.48,25498.144,4.424,2822.769,0.0,0.0,0.0,2822.769,0.0,24241.131336,-9.626511,12110.0,-63.2,12131.131336,53.573489,0.0,0.0,3297.219664,940.923,1881.846,0.000757,25498.144,0.0,25498.144,1,1,29140.736,54638.88,2670602.737701,0,0,14,0,6,0,6,16.667,10.33,4.721,19.95,11.00,7.00,0
295,2041.24,121100.0,27538.351,0.0,25498.144,0.0,2822.769,0.0,0.0,0.0,2822.769,0.0,24241.131336,0.0,12110.0,0.0,12131.131336,0.0,0.0,0.0,3297.219664,940.923,1881.846,0.000757,25498.144,0.0,25498.144,0,0,29140.736,54638.88,2670602.737701,0,0,14,0,6,0,6,0.000,10.33,4.721,5.81,3.00,2.00,0
296,2041.51,126574.0,27534.2455,-4.1055,25498.144,0.0,2826.8745,4.1055,0.0,0.0,2826.8745,4.1055,24237.025836,-4.1055,12657.4,547.4,11579.625836,-551.5055,0.0,0.0,3297.219664,942.2915,1884.583,0.000757,25498.144,0.0,25498.144,0,0,29140.736,54638.88,2670602.737701,0,1,14,0,6,2,4,0.000,10.34,4.295,1.32,0.00,0.00,0
297,2042.39,123837.0,27493.1905,-41.055,25517.303,19.159,2826.8745,0.0,0.0,0.0,2826.8745,0.0,24194.782806,-42.24303,12383.7,-273.7,11811.082806,231.45697,0.0,0.0,3298.407694,942.2915,1884.583,0.000757,25517.303,0.0,25517.303,1,1,29162.632,54679.935,2672165.128078,0,0,14,0,6,0,6,16.667,10.34,4.851,4.34,2.00,1.00,0
298,2045.03,124772.0,27437.8525,-55.338,25541.586,24.283,2830.1775,3.303,0.0,0.0,2830.1775,3.303,24139.234714,-55.548092,12477.2,93.5,11662.034714,-149.048092,0.0,0.0,3298.617786,943.3925,1886.785,0.000757,25541.586,0.0,25541.586,1,1,29190.384,54731.97,2674095.686247,0,1,15,0,6,2,4,16.667,10.32,5.270,12.92,7.00,5.00,0
299,2048.51,124410.0,27347.5615,-90.291,25581.836,40.25,2834.2185,4.041,0.0,0.0,2834.2185,4.041,24043.893967,-95.340747,12441.0,-36.2,11602.893967,-59.140747,0.0,0.0,3303.667533,944.7395,1889.479,0.000807,25581.836,0.0,25581.836,3,3,29236.384,54818.22,2678029.731413,0,1,14,0,6,2,4,50.000,10.33,6.386,17.02,10.00,6.00,0
300,2044.74,125074.0,27269.9515,-77.61,25616.108,34.272,2838.3885,4.17,0.0,0.0,2838.3885,4.17,23960.997197,-82.89677,12507.4,66.4,11453.597197,-149.29677,0.0,0.0,3308.954303,946.1295,1892.259,0.000807,25616.108,0.0,25616.108,2,2,29275.552,54891.66,2681013.510381,0,1,14,0,6,2,4,33.333,10.34,5.374,18.44,11.00,7.00,0
301,2047.75,135560.0,27218.302,-51.6495,25635.568,19.46,2848.338,9.9495,0.0,0.0,2848.338,9.9495,23905.245318,-55.751879,13556.0,1048.6,10349.245318,-1104.351879,0.0,0.0,3313.056682,949.446,1898.892,0.000807,25635.568,0.0,25635.568,1,1,29297.792,54933.36,2682432.36768,0,1,15,0,6,2,4,16.667,10.32,4.774,14.76,8.00,5.00,0
302,2044.25,130739.0,27073.663,-144.639,25701.459,65.891,2851.782,3.444,0.0,0.0,2851.782,3.444,23748.580775,-156.664543,13073.9,-482.1,10674.680775,325.435457,0.0,0.0,3325.082225,950.594,1901.188,0.000807,25701.459,0.0,25701.459,2,2,29373.096,55074.555,2685398.351319,0,1,15,0,6,2,4,33.333,10.35,4.073,17.13,10.00,6.00,0
303,2046.27,129243.0,27038.623,-35.04,25717.531,16.072,2852.382,0.6,0.0,0.0,2852.382,0.6,23711.268664,-37.312111,12924.3,-149.6,10786.968664,112.287889,0.0,0.0,3327.354336,950.794,1901.588,0.000807,25717.531,0.0,25717.531,1,1,29391.464,55108.995,2686361.804423,0,1,14,0,6,2,4,16.667,10.36,4.413,9.90,5.00,3.00,0
304,2050.32,118554.0,26824.549,-214.074,25816.238,98.707,2854.941,2.559,0.0,0.0,2854.941,2.559,23482.534154,-228.73451,11855.4,-1068.9,11627.134154,840.16549,0.0,0.0,3342.014846,951.647,1903.294,0.000807,25816.238,0.0,25816.238,5,5,29504.272,55320.51,2693994.57109,0,2,14,0,6,4,2,83.333,10.35,9.326,19.79,11.00,7.00,0
305,2051.70,120310.0,26796.3625,-28.1865,25828.18,11.942,2857.5375,2.5965,0.0,0.0,2857.5375,2.5965,23453.199564,-29.33459,12031.0,175.6,11422.199564,-204.93459,0.0,0.0,3343.162936,952.5125,1905.025,0.000807,25828.18,0.0,25828.18,2,2,29517.92,55346.1,2696805.702315,0,1,14,0,6,2,4,33.333,10.34,9.456,6.73,4.00,2.00,0
306,2047.67,116873.0,26744.8075,-51.555,25852.239,24.059,2857.5375,0.0,0.0,0.0,2857.5375,0.0,23396.037516,-57.162048,11687.3,-343.7,11708.737516,286.537952,0.0,0.0,3348.769984,952.5125,1905.025,0.000807,25852.239,0.0,25852.239,3,3,29545.416,55397.655,2701341.385957,0,0,14,0,6,0,6,50.000,10.34,9.158,19.65,11.00,7.00,0
307,2044.45,116473.0,26738.8075,-6.0,25855.039,2.8,2857.5375,0.0,0.0,0.0,2857.5375,0.0,23389.681304,-6.356212,11647.3,-40.0,11742.381304,33.643788,0.0,0.0,3349.126196,952.5125,1905.025,0.000807,25855.039,0.0,25855.039,1,1,29548.616,55403.655,2703300.448169,0,0,14,0,6,0,6,16.667,10.34,9.123,15.72,9.00,6.00,0
308,2045.99,119823.0,26736.295,-2.5125,25855.039,0.0,2860.05,2.5125,0.0,0.0,2860.05,2.5125,23387.168804,-2.5125,11982.3,335.0,11404.868804,-337.5125,0.0,0.0,3349.126196,953.35,1906.7,0.000807,25855.039,0.0,25855.039,0,0,29548.616,55403.655,2703300.448169,0,2,14,0,6,4,2,0.000,10.34,8.091,7.55,4.00,3.00,0
309,2048.23,121714.0,26708.4955,-27.7995,25866.764,11.725,2862.7245,2.6745,0.0,0.0,2862.7245,2.6745,23357.537142,-29.631662,12171.4,189.1,11186.137142,-218.731662,0.0,0.0,3350.958358,954.2415,1908.483,0.000807,25866.764,0.0,25866.764,2,2,29562.016,55428.78,2706228.609225,0,1,14,0,6,2,4,33.333,10.33,8.159,10.94,6.00,4.00,0
310,2049.88,119931.0,26681.7505,-26.745,25879.245,12.481,2862.7245,0.0,0.0,0.0,2862.7245,0.0,23329.354764,-28.182378,11993.1,-178.3,11336.254764,150.117622,0.0,0.0,3352.395736,954.2415,1908.483,0.000807,25879.245,0.0,25879.245,1,1,29576.28,55455.525,2707615.539709,0,0,14,0,6,0,6,16.667,10.33,9.423,8.06,4.00,3.00,0
311,2050.30,124351.0,26678.4355,-3.315,25879.245,0.0,2866.0395,3.315,0.0,0.0,2866.0395,3.315,23326.039764,-3.315,12435.1,442.0,10890.939764,-445.315,0.0,0.0,3352.395736,955.3465,1910.693,0.000857,25879.245,0.0,25879.245,0,0,29576.28,55455.525,2707615.539709,0,1,14,0,6,2,4,0.000,10.35,8.066,2.06,1.00,0.00,0
312,2053.75,110635.0,26472.6955,-205.74,25975.257,96.012,2866.0395,0.0,0.0,0.0,2866.0395,0.0,23106.993,-219.046764,11063.5,-1371.6,12043.493,1152.553236,0.0,0.0,3365.7025,955.3465,1910.693,0.000857,25975.257,0.0,25975.257,6,6,29686.008,55661.265,2717018.712347,0,0,14,0,6,0,6,100.000,10.35,0.000,16.81,10.00,6.00,0
313,2051.00,110635.0,26472.6955,0.0,25975.257,0.0,2866.0395,0.0,0.0,0.0,2866.0395,0.0,23106.993,0.0,11063.5,0.0,12043.493,0.0,0.0,0.0,3365.7025,955.3465,1910.693,0.000857,25975.257,0.0,25975.257,0,0,29686.008,55661.265,2717018.712347,0,0,14,0,6,0,6,0.000,10.35,0.000,13.38,8.00,5.00,0
314,2053.99,112049.0,26471.635,-1.0605,25975.257,0.0,2867.1,1.0605,0.0,0.0,2867.1,1.0605,23105.9325,-1.0605,11204.9,141.4,11901.0325,-142.4605,0.0,0.0,3365.7025,955.7,1911.4,0.000857,25975.257,0.0,25975.257,0,0,29686.008,55661.265,2717018.712347,0,1,14,0,6,2,4,0.000,10.34,157.485,14.57,8.00,5.00,0
315,2049.98,116414.0,26422.4185,-49.2165,25995.676,20.419,2872.5615,5.4615,0.0,0.0,2872.5615,5.4615,23054.996817,-50.935683,11641.4,436.5,11413.596817,-487.435683,0.0,0.0,3367.421683,957.5205,1915.041,0.000857,25995.676,0.0,25995.676,2,2,29709.344,55705.02,2719589.071335,0,1,14,0,6,2,4,33.333,10.33,25.774,19.49,11.00,7.00,0
316,2052.25,119903.0,26362.456,-59.9625,26021.163,25.487,2877.909,5.3475,0.0,0.0,2877.909,5.3475,22991.015866,-63.980951,11990.3,348.9,11000.715866,-412.880951,0.0,0.0,3371.440134,959.303,1918.606,0.000857,26021.163,0.0,26021.163,1,1,29738.472,55759.635,2721009.355906,0,1,14,0,6,2,4,16.667,10.36,27.067,11.04,6.00,4.00,0
317,2051.82,116338.0,26308.981,-53.475,26046.118,24.955,2877.909,0.0,0.0,0.0,2877.909,0.0,22936.796044,-54.219822,11633.8,-356.5,11302.996044,302.280178,0.0,0.0,3372.184956,959.303,1918.606,0.000857,26046.118,0.0,26046.118,1,1,29766.992,55813.11,2722246.387632,0,0,14,0,6,0,6,16.667,10.36,26.233,2.09,1.00,0.00,0
318,2051.98,122080.0,26304.6745,-4.3065,26046.118,0.0,2882.2155,4.3065,0.0,0.0,2882.2155,4.3065,22932.489544,-4.3065,12208.0,574.2,10724.489544,-578.5065,0.0,0.0,3372.184956,960.7385,1921.477,0.000857,26046.118,0.0,26046.118,0,0,29766.992,55813.11,2722246.387632,0,2,14,0,6,4,2,0.000,10.39,16.091,0.79,0.00,0.00,0
319,2049.59,115568.0,26206.9945,-97.68,26091.702,45.584,2882.2155,0.0,0.0,0.0,2882.2155,0.0,22830.769114,-101.72043,11556.8,-651.2,11273.969114,549.47957,0.0,0.0,3376.225386,960.7385,1921.477,0.000857,26091.702,0.0,26091.702,3,3,29819.088,55910.79,2726320.429289,0,0,14,0,6,0,6,50.000,10.39,15.179,11.64,6.00,4.00,0
320,2045.99,114321.0,26179.8475,-27.147,26104.183,12.481,2882.6175,0.402,0.0,0.0,2882.6175,0.402,22801.676263,-29.092851,11432.1,-124.7,11369.576263,95.607149,0.0,0.0,3378.171237,960.8725,1921.745,0.000857,26104.183,0.0,26104.183,1,1,29833.352,55937.535,2727754.136251,0,1,14,0,6,2,4,16.667,10.40,14.426,17.56,10.00,7.00,0
321,2045.75,112378.0,26150.7025,-29.145,26117.784,13.601,2882.6175,0.0,0.0,0.0,2882.6175,0.0,22772.302615,-29.373648,11237.8,-194.3,11534.502615,164.926352,0.0,0.0,3378.399885,960.8725,1921.745,0.000857,26117.784,0.0,26117.784,3,3,29848.896,55966.68,2732431.167489,0,0,14,0,6,0,6,50.000,10.40,14.164,1.19,0.00,0.00,0
322,2043.28,123516.0,26106.187,-44.5155,26133.856,16.072,2892.693,10.0755,0.0,0.0,2892.693,10.0755,22726.707305,-45.59531,12351.6,1113.8,10375.107305,-1159.39531,0.0,0.0,3379.479695,964.231,1928.462,0.000857,26133.856,0.0,26133.856,1,1,29867.264,56001.12,2733948.003614,0,1,15,0,6,2,4,16.667,10.39,7.743,12.05,7.00,4.00,0
323,2045.03,116799.0,26005.432,-100.755,26180.875,47.019,2892.693,0.0,0.0,0.0,2892.693,0.0,22620.222616,-106.484689,11679.9,-671.7,10940.322616,565.215311,0.0,0.0,3385.209384,964.231,1928.462,0.000907,26180.875,0.0,26180.875,1,1,29921.0,56101.875,2735166.136607,0,0,15,0,6,0,6,16.667,10.39,14.760,8.53,5.00,3.00,0
324,2045.50,118553.0,26004.1165,-1.3155,26180.875,0.0,2894.0085,1.3155,0.0,0.0,2894.0085,1.3155,22618.907116,-1.3155,11855.3,175.4,10763.607116,-176.7155,0.0,0.0,3385.209384,964.6695,1929.339,0.000907,26180.875,0.0,26180.875,0,0,29921.0,56101.875,2735166.136607,0,1,16,0,6,2,4,0.000,10.37,13.304,2.31,1.00,0.00,0
325,2045.00,117676.0,25990.9615,-13.155,26187.014,6.139,2894.0085,0.0,0.0,0.0,2894.0085,0.0,22605.537457,-13.369659,11767.6,-87.7,10837.937457,74.330341,0.0,0.0,3385.424043,964.6695,1929.339,0.000907,26187.014,0.0,26187.014,1,1,29928.016,56115.03,2736572.174519,0,0,16,0,6,0,6,16.667,10.37,13.198,2.45,1.00,0.00,0
326,2041.35,112418.0,25846.0045,-144.957,26253.192,66.178,2897.1555,3.147,0.0,0.0,2897.1555,3.147,22454.01171,-151.525747,11241.8,-525.8,11212.21171,374.274253,0.0,0.0,3391.99279,965.7185,1931.437,0.000907,26253.192,0.0,26253.192,2,2,30003.648,56256.84,2738758.511887,0,2,14,0,6,4,2,33.333,10.39,9.824,17.84,10.00,7.00,0
327,2039.74,116804.0,25809.6715,-36.333,26267.878,14.686,2902.0185,4.863,0.0,0.0,2902.0185,4.863,22416.022345,-37.989365,11680.4,438.6,10735.622345,-476.589365,0.0,0.0,3393.649155,967.3395,1934.679,0.000907,26267.878,0.0,26267.878,2,2,30020.432,56288.31,2741002.497191,0,1,15,0,6,2,4,33.333,10.39,7.571,7.89,4.00,3.00,0
328,2035.87,118862.0,25757.0665,-52.605,26290.572,22.694,2905.9935,3.975,0.0,0.0,2905.9935,3.975,22357.274365,-58.74798,11886.2,205.8,10471.074365,-264.54798,0.0,0.0,3399.792135,968.6645,1937.329,0.000907,26290.572,0.0,26290.572,1,1,30046.368,56336.94,2741794.105074,0,1,14,0,6,2,4,16.667,10.38,6.302,18.95,11.00,7.00,0
329,2038.99,116212.0,25717.3165,-39.75,26309.122,18.55,2905.9935,0.0,0.0,0.0,2905.9935,0.0,22313.47096,-43.803405,11621.2,-265.0,10692.27096,221.196595,0.0,0.0,3403.84554,968.6645,1937.329,0.000907,26309.122,0.0,26309.122,1,1,30067.568,56376.69,2742160.192672,0,0,14,0,6,0,6,16.667,10.38,7.527,15.30,9.00,6.00,0
330,2039.44,118048.0,25715.9395,-1.377,26309.122,0.0,2907.3705,1.377,0.0,0.0,2907.3705,1.377,22312.09396,-1.377,11804.8,183.6,10507.29396,-184.977,0.0,0.0,3403.84554,969.1235,1938.247,0.000907,26309.122,0.0,26309.122,0,0,30067.568,56376.69,2742160.192672,0,1,14,0,6,2,4,0.000,10.37,7.115,2.21,1.00,0.00,0
331,2042.52,111790.0,25622.0695,-93.87,26352.928,43.806,2907.3705,0.0,0.0,0.0,2907.3705,0.0,22211.20798,-100.88598,11179.0,-625.8,11032.20798,524.91402,0.0,0.0,3410.86152,969.1235,1938.247,0.000907,26352.928,0.0,26352.928,4,4,30117.632,56470.56,2747977.52718,0,0,14,0,6,0,6,66.667,10.37,12.488,15.12,9.00,6.00,0
332,2039.70,118922.0,25616.7205,-5.349,26352.928,0.0,2912.7195,5.349,0.0,0.0,2912.7195,5.349,22205.85898,-5.349,11892.2,713.2,10313.65898,-718.549,0.0,0.0,3410.86152,970.9065,1941.813,0.000907,26352.928,0.0,26352.928,0,0,30117.632,56470.56,2747977.52718,0,3,16,0,6,6,0,0.000,10.38,9.032,13.83,8.00,5.00,0
333,2038.13,121644.0,25544.056,-72.6645,26384.316,31.388,2918.124,5.4045,0.0,0.0,2918.124,5.4045,22129.874484,-75.984496,12164.4,272.2,9965.474484,-348.184496,0.0,0.0,3414.181516,972.708,1945.416,0.000907,26384.316,0.0,26384.316,4,4,30153.504,56537.82,2753544.010107,0,1,16,0,6,2,4,66.667,10.39,6.870,7.66,4.00,3.00,0
334,2038.98,118379.0,25489.7575,-54.2985,26409.537,25.221,2918.3775,0.2535,0.0,0.0,2918.3775,0.2535,22074.072411,-55.802073,11837.9,-326.5,10236.172411,270.697927,0.0,0.0,3415.685089,972.7925,1945.585,0.000907,26409.537,0.0,26409.537,1,1,30182.328,56591.865,2755182.266412,0,1,16,0,6,2,4,16.667,10.40,8.846,4.17,2.00,1.00,0
335,2037.85,119027.0,25429.8625,-59.895,26435.941,26.404,2921.6925,3.315,0.0,0.0,2921.6925,3.315,22013.577637,-60.494774,11902.7,64.8,10110.877637,-125.294774,0.0,0.0,3416.284863,973.8975,1947.795,0.000957,26435.941,0.0,26435.941,2,2,30212.504,56648.445,2756619.56523,0,2,16,0,6,4,2,33.333,10.41,7.363,5.57,3.00,2.00,0
336,2040.72,113082.0,25340.6875,-89.175,26477.556,41.615,2921.6925,0.0,0.0,0.0,2921.6925,0.0,21919.338899,-94.238738,11308.2,-594.5,10611.138899,500.261262,0.0,0.0,3421.348601,973.8975,1947.795,0.000957,26477.556,0.0,26477.556,6,6,30260.064,56737.62,2764913.96926,0,0,14,0,6,0,6,100.000,10.41,12.644,14.12,8.00,5.00,0
337,2041.56,119520.0,25335.859,-4.8285,26477.556,0.0,2926.521,4.8285,0.0,0.0,2926.521,4.8285,21914.510399,-4.8285,11952.0,643.8,9962.510399,-648.6285,0.0,0.0,3421.348601,975.507,1951.014,0.000957,26477.556,0.0,26477.556,0,0,30260.064,56737.62,2764913.96926,0,1,15,0,6,2,4,0.000,10.42,9.387,4.10,2.00,1.00,0
338,2045.26,123697.0,25282.027,-53.832,26500.089,22.533,2932.068,5.547,0.0,0.0,2932.068,5.547,21854.842751,-59.667648,12369.7,417.7,9485.142751,-477.367648,0.0,0.0,3427.184249,977.356,1954.712,0.000957,26500.089,0.0,26500.089,1,1,30285.816,56785.905,2765932.248532,0,1,15,0,6,2,4,16.667,10.45,9.320,18.13,10.00,7.00,0
339,2047.23,118854.0,25209.382,-72.645,26533.99,33.901,2932.068,0.0,0.0,0.0,2932.068,0.0,21777.740871,-77.10188,11885.4,-484.3,9892.340871,407.19812,0.0,0.0,3431.641129,977.356,1954.712,0.000957,26533.99,0.0,26533.99,3,3,30324.56,56858.55,2769002.485732,0,0,14,0,6,0,6,50.000,10.45,15.639,9.61,5.00,3.00,0
340,2047.66,130260.0,25200.8275,-8.5545,26533.99,0.0,2940.6225,8.5545,0.0,0.0,2940.6225,8.5545,21769.186371,-8.5545,13026.0,1140.6,8743.186371,-1149.1545,0.0,0.0,3431.641129,980.2075,1960.415,0.000957,26533.99,0.0,26533.99,0,0,30324.56,56858.55,2769002.485732,0,1,15,0,6,2,4,0.000,10.43,9.140,2.11,1.00,0.00,0
341,2046.36,124557.0,25115.2825,-85.545,26573.911,39.921,2940.6225,0.0,0.0,0.0,2940.6225,0.0,21680.030392,-89.155979,12455.7,-570.3,9224.330392,481.144021,0.0,0.0,3435.252108,980.2075,1960.415,0.000957,26573.911,0.0,26573.911,1,1,30370.184,56944.095,2770503.10581,0,0,15,0,6,0,6,16.667,10.43,8.696,6.33,3.00,2.00,0
342,2048.57,118854.0,25029.7375,-85.545,26613.832,39.921,2940.6225,0.0,0.0,0.0,2940.6225,0.0,21591.955752,-88.07464,11885.4,-570.3,9706.555752,482.22536,0.0,0.0,3437.781748,980.2075,1960.415,0.000957,26613.832,0.0,26613.832,1,1,30415.808,57029.64,2771203.787553,0,0,14,0,6,0,6,16.667,10.43,15.639,10.77,6.00,4.00,0
343,2051.17,133852.0,25018.489,-11.2485,26613.832,0.0,2951.871,11.2485,0.0,0.0,2951.871,11.2485,21580.707252,-11.2485,13385.2,1499.8,8195.507252,-1511.0485,0.0,0.0,3437.781748,983.957,1967.914,0.000957,26613.832,0.0,26613.832,0,0,30415.808,57029.64,2771203.787553,0,2,15,0,6,4,2,0.000,10.44,8.142,12.69,7.00,5.00,0
344,2054.77,119210.0,24798.859,-219.63,26716.326,102.494,2951.871,0.0,0.0,0.0,2951.871,0.0,21339.386449,-241.320803,11921.0,-1464.2,9418.386449,1222.879197,0.0,0.0,3459.472551,983.957,1967.914,0.000957,26716.326,0.0,26716.326,6,6,30532.944,57249.27,2780293.984782,0,0,15,0,6,0,6,100.000,10.44,0.000,17.54,10.00,7.00,0
345,2056.49,121392.0,24797.2225,-1.6365,26716.326,0.0,2953.5075,1.6365,0.0,0.0,2953.5075,1.6365,21337.749949,-1.6365,12139.2,218.2,9198.549949,-219.8365,0.0,0.0,3459.472551,984.5025,1969.005,0.000957,26716.326,0.0,26716.326,0,0,30532.944,57249.27,2780293.984782,0,2,15,0,6,4,2,0.000,10.45,110.267,8.39,5.00,3.00,0
346,2059.78,120301.0,24780.8575,-16.365,26723.963,7.637,2953.5075,0.0,0.0,0.0,2953.5075,0.0,21319.639614,-18.110335,12030.1,-109.1,9289.539614,90.989665,0.0,0.0,3461.217886,984.5025,1969.005,0.000957,26723.963,0.0,26723.963,2,2,30541.672,57265.635,2783092.286382,0,0,15,0,6,0,6,33.333,10.45,0.000,16.00,9.00,6.00,0
347,2057.60,120301.0,24780.8575,0.0,26723.963,0.0,2953.5075,0.0,0.0,0.0,2953.5075,0.0,21319.639614,0.0,12030.1,0.0,9289.539614,0.0,0.0,0.0,3461.217886,984.5025,1969.005,0.001007,26723.963,0.0,26723.963,0,0,30541.672,57265.635,2783092.286382,0,0,15,0,6,0,6,0.000,10.45,0.000,10.56,6.00,4.00,0
348,2059.70,120301.0,24780.8575,0.0,26723.963,0.0,2953.5075,0.0,0.0,0.0,2953.5075,0.0,21319.639614,0.0,12030.1,0.0,9289.539614,0.0,0.0,0.0,3461.217886,984.5025,1969.005,0.001007,26723.963,0.0,26723.963,0,0,30541.672,57265.635,2783092.286382,0,0,15,0,6,0,6,0.000,10.45,0.000,10.21,6.00,4.00,0
349,2056.42,120156.0,24763.783,-17.0745,26731.6,7.637,2954.217,0.7095,0.0,0.0,2954.217,0.7095,21302.529832,-17.109782,12015.6,-14.5,9286.929832,-2.609782,0.0,0.0,3461.253168,984.739,1969.478,0.001007,26731.6,0.0,26731.6,2,2,30550.4,57282.0,2785684.943955,0,1,15,0,6,2,4,33.333,10.45,253.030,15.93,9.00,6.00,0
350,2054.87,121807.0,24755.095,-8.688,26734.911,3.311,2955.81,1.593,0.0,0.0,2955.81,1.593,21293.48438,-9.045452,12180.7,165.1,9112.78438,-174.145452,0.0,0.0,3461.61062,985.27,1970.54,0.001007,26734.911,0.0,26734.911,1,1,30554.184,57289.095,2786626.541172,0,1,15,0,6,2,4,16.667,10.43,78.353,7.56,4.00,3.00,0
351,2051.53,127421.0,24734.158,-20.937,26742.345,7.434,2960.817,5.007,0.0,0.0,2960.817,5.007,21270.821103,-22.663277,12742.1,561.4,8528.721103,-584.063277,0.0,0.0,3463.336897,986.939,1973.878,0.001007,26742.345,0.0,26742.345,1,1,30562.68,57305.025,2787922.905155,0,1,16,0,6,2,4,16.667,10.42,25.148,16.25,9.00,6.00,0
352,2054.02,125765.0,24682.8265,-51.3315,26765.711,23.366,2962.0785,1.2615,0.0,0.0,2962.0785,1.2615,21215.432286,-55.388817,12576.5,-165.6,8638.932286,110.211183,0.0,0.0,3467.394214,987.3595,1974.719,0.001007,26765.711,0.0,26765.711,1,1,30589.384,57355.095,2789270.703514,0,2,16,0,6,4,2,16.667,10.44,51.931,12.15,7.00,4.00,0
353,2055.96,132132.0,24648.079,-34.7475,26779.032,13.321,2968.281,6.2025,0.0,0.0,2968.281,6.2025,21179.329794,-36.102492,13213.2,636.7,7966.129794,-672.802492,0.0,0.0,3468.749206,989.427,1978.854,0.001007,26779.032,0.0,26779.032,3,3,30604.608,57383.64,2794159.517822,0,1,16,0,6,2,4,50.000,10.43,27.674,9.42,5.00,3.00,0
354,2059.07,130420.0,24576.787,-71.292,26811.288,32.256,2970.453,2.172,0.0,0.0,2970.453,2.172,21101.158496,-78.171298,13042.0,-171.2,8059.158496,93.028702,0.0,0.0,3475.628504,990.151,1980.302,0.001007,26811.288,0.0,26811.288,2,2,30641.472,57452.76,2796790.76214,0,1,16,0,6,2,4,33.333,10.42,89.069,15.16,9.00,6.00,0
355,2061.87,137478.0,24548.6875,-28.0995,26821.424,10.136,2976.8325,6.3795,0.0,0.0,2976.8325,6.3795,21071.094321,-30.064175,13747.8,705.8,7323.294321,-735.864175,0.0,0.0,3477.593179,992.2775,1984.555,0.001007,26821.424,0.0,26821.424,1,1,30653.056,57474.48,2798110.016824,0,2,16,0,6,4,2,16.667,10.46,31.325,13.57,8.00,5.00,0
