step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidationInsuranceInflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
747,2118.67,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.80,8.00,5.00,0
748,2122.44,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.77,10.00,7.00,0
749,2119.77,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.55,7.00,5.00,0
750,2116.87,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.70,8.00,5.00,0
751,2117.38,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.43,1.00,0.00,0
752,2116.13,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.90,3.00,2.00,0
753,2118.60,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.67,7.00,4.00,0
754,2118.85,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.16,0.00,0.00,0
755,2116.28,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.13,7.00,4.00,0
756,2118.44,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.21,6.00,4.00,0
757,2116.30,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.08,6.00,4.00,0
758,2113.42,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.65,8.00,5.00,0
759,2117.42,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.93,11.00,7.00,0
760,2118.66,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.86,3.00,2.00,0
761,2120.71,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.69,5.00,3.00,0
762,2116.68,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.03,11.00,7.00,0
763,2116.17,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.40,1.00,0.00,0
764,2118.46,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.84,6.00,4.00,0
765,2117.60,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.08,2.00,1.00,0
766,2118.86,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.96,3.00,2.00,0
767,2121.59,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.88,7.00,5.00,0
768,2121.85,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.21,0.00,0.00,0
769,2123.06,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.71,3.00,2.00,0
770,2119.47,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.92,10.00,6.00,0
771,2122.67,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.12,9.00,6.00,0
772,2122.81,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.63,0.00,0.00,0
773,2124.84,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.57,5.00,3.00,0
774,2125.10,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.26,0.00,0.00,0
775,2123.50,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.54,4.00,3.00,0
776,2126.84,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.74,9.00,6.00,0
777,2128.16,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.22,3.00,2.00,0
778,2130.77,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.25,7.00,4.00,0
779,2132.09,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.20,3.00,2.00,0
780,2128.76,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.63,9.00,6.00,0
781,2125.89,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.47,8.00,5.00,0
782,2124.69,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.68,3.00,2.00,0
783,2128.18,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.42,9.00,6.00,0
784,2126.49,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.93,4.00,3.00,0
785,2123.38,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.62,8.00,5.00,0
786,2125.22,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.67,5.00,3.00,0
787,2122.12,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.56,8.00,5.00,0
788,2125.28,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.88,8.00,5.00,0
789,2121.51,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.77,10.00,7.00,0
790,2118.86,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.47,7.00,4.00,0
791,2119.30,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.06,1.00,0.00,0
792,2120.77,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.94,4.00,2.00,0
793,2124.43,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.25,10.00,6.00,0
794,2122.60,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.60,5.00,3.00,0
795,2126.41,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.96,10.00,7.00,0
796,2127.13,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.38,2.00,1.00,0
797,2123.22,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.39,11.00,7.00,0
798,2119.03,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.73,11.00,7.00,0
799,2120.97,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.16,5.00,3.00,0
800,2120.05,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.33,2.00,1.00,0
801,2118.65,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.60,3.00,2.00,0
802,2117.89,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.58,2.00,1.00,0
803,2121.23,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.79,9.00,6.00,0
804,2123.55,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.92,6.00,4.00,0
805,2127.51,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.65,11.00,7.00,0
806,2124.83,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.62,7.00,5.00,0
807,2128.08,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.34,9.00,6.00,0
808,2126.71,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.44,3.00,2.00,0
809,2126.75,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.19,0.00,0.00,0
810,2127.91,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,5.46,3.00,2.00,0
811,2124.70,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.10,9.00,6.00,0
812,2120.74,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.67,11.00,7.00,0
813,2116.56,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.69,11.00,7.00,0
814,2119.21,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.50,7.00,5.00,0
815,2118.92,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.36,0.00,0.00,0
816,2121.34,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.45,6.00,4.00,0
817,2119.32,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.54,5.00,3.00,0
818,2120.95,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.69,4.00,3.00,0
819,2122.76,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.55,5.00,3.00,0
820,2118.63,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.46,11.00,7.00,0
821,2116.66,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.29,5.00,3.00,0
822,2115.64,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,4.84,2.00,1.00,0
823,2115.88,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.15,0.00,0.00,0
824,2112.65,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.30,9.00,6.00,0
825,2114.82,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.27,6.00,4.00,0
826,2118.74,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.57,11.00,7.00,0
827,2114.54,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.86,11.00,7.00,0
828,2111.60,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.88,8.00,5.00,0
829,2115.72,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.49,11.00,7.00,0
830,2118.49,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.12,7.00,5.00,0
831,2120.68,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.36,6.00,4.00,0
832,2124.54,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.16,10.00,7.00,0
833,2127.29,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,12.96,7.00,5.00,0
834,2129.79,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.75,7.00,4.00,0
835,2133.13,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,15.69,9.00,6.00,0
836,2129.27,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,18.09,10.00,7.00,0
837,2128.75,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.46,1.00,0.00,0
838,2127.28,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.91,4.00,2.00,0
839,2126.44,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.93,2.00,1.00,0
840,2123.33,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.62,8.00,5.00,0
841,2126.17,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,13.37,8.00,5.00,0
842,2129.81,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.10,10.00,6.00,0
843,2128.24,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.36,4.00,2.00,0
844,2126.47,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.34,5.00,3.00,0
845,2123.00,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.30,9.00,6.00,0
846,2122.19,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.80,2.00,1.00,0
847,2120.87,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,6.25,3.00,2.00,0
848,2122.96,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.84,5.00,3.00,0
849,2121.03,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,9.10,5.00,3.00,0
850,2117.86,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.91,8.00,5.00,0
851,2114.15,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.54,10.00,7.00,0
852,2117.70,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.81,10.00,6.00,0
853,2118.48,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,3.68,2.00,1.00,0
854,2122.57,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.29,11.00,7.00,0
855,2120.89,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.92,4.00,3.00,0
856,2124.48,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.97,10.00,6.00,0
857,2127.50,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,14.18,8.00,5.00,0
858,2123.78,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.46,10.00,6.00,0
859,2127.18,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.00,9.00,6.00,0
860,2131.24,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,19.07,11.00,7.00,0
861,2131.23,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,0.05,0.00,0.00,0
862,2130.61,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,2.89,1.00,1.00,0
863,2132.31,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.95,4.00,3.00,0
864,2134.48,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,10.22,6.00,4.00,0
865,2130.79,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,17.33,10.00,6.00,0
866,2131.04,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,1.19,0.00,0.00,0
867,2128.67,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.14,6.00,4.00,0
868,2132.18,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.49,9.00,6.00,0
869,2134.63,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,11.50,6.00,4.00,0
870,2131.05,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,16.74,10.00,6.00,0
871,2132.61,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,7.31,4.00,2.00,0
872,2134.52,793944.0,85000.0,0.0,0.0,595.458,198.486,396.972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,17,0,6,0,6,0.000,11.91,1.000,8.93,5.00,3.00,0
